N,P,K,temperature,humidity,ph,rainfall,label
57.72,45.85,52.8,31.38091516,88.33591463,6.26157722,152.41208198,papaya
43.84,61.75,47.97,32.74843084,87.78129475,6.51934448,166.64364963,papaya
53.83,67.23,49.28,38.18328552,88.79066425,7.28437133,171.59655906,papaya
39.79,66.83,48.88,36.52884747,94.55351088,7.22178272,128.17310911,papaya
34.38,55.01,45.11,32.78054456,91.33126132,6.44919364,167.74714705,papaya
57.27,65.83,46.44,33.1006578,96.74251976,6.30635668,140.88173094,papaya
54.12,58.22,58.83,31.99923397,93.9026865,6.48319213,137.50644904,papaya
48.23,68.65,49.98,37.15720024,92.95796299,6.54151185,131.10270786,papaya
31.08,60.52,53.73,33.26370577,92.65567543,7.27129806,145.67094031,papaya
51.54,60.07,51.02,29.1415144,88.29071865,6.26492865,157.95265456,papaya
40.62,56.58,53.81,30.26883432,87.61909613,6.09908731,177.86416025,papaya
47.83,53.92,36.36,34.27301675,89.78435668,6.11142873,176.24821119,papaya
58.1,57.29,42.15,39.40993878,95.94791685,7.29324906,160.005112,papaya
49.35,55.92,49.37,38.71648737,91.37464421,6.24591709,143.93589997,papaya
42.95,73.38,43.67,30.5873431,91.12620504,6.13626277,90.31631532,papaya
40.34,49.79,51.41,37.43591425,93.36697456,6.27185355,145.38567812,papaya
55.87,58.58,44.05,32.08775754,94.59341928,6.83077651,152.61899079,papaya
45.82,58.78,48.33,32.7427222,88.17800036,7.31026275,134.52112022,papaya
47.37,50.95,46.61,26.61950029,94.08069422,6.67589608,121.24885769,papaya
53.69,56.73,46.01,27.95158397,89.39518461,6.91065105,141.30255307,papaya
35.34,57.02,49.77,33.82151592,88.34449585,6.29887482,138.64403471,papaya
53.92,70.92,49.02,28.72743598,91.09666924,6.66690453,129.96245006,papaya
36.45,51.97,51.36,35.21326493,89.92828215,6.32276705,151.31739174,papaya
52.95,69.86,47.83,36.31921142,91.0649464,6.18362012,161.94268622,papaya
55.91,65.61,53.86,35.09217562,90.36398589,5.90727278,132.22394604,papaya
50.01,55.33,52.08,37.73046921,91.61715365,6.34317097,173.22319125,papaya
47.99,59.76,38.86,28.23884413,94.70152225,6.84038391,170.22272907,papaya
72.44,59.24,49.91,32.96779239,92.47067097,7.12616613,130.54726066,papaya
65.84,44.56,52.63,37.37000501,92.87520155,6.95538953,122.1491505,papaya
66.76,69.23,46.47,27.8488732,89.1658563,6.47714336,105.37848984,papaya
52.5,64.08,50.52,32.82416975,95.61601928,6.81984128,190.89789766,papaya
43.8,62.43,45.95,32.78448342,94.68625226,6.90475829,166.90538326,papaya
59.5,54.49,36.3,27.24471575,98.19631203,6.24580067,167.71010895,papaya
44.53,53.32,53.5,36.33949679,94.54750093,6.49885559,161.21822217,papaya
51.22,74.73,51.92,36.32719564,87.7921135,7.39294711,177.11063274,papaya
41.32,70.58,45.78,34.22632617,90.84044686,6.11420826,141.32906516,papaya
44.75,68.85,44.51,31.82001625,89.03131219,7.0102932,150.33317849,papaya
58.37,54.97,51.07,36.47056519,90.91463331,6.54771116,148.28718073,papaya
54.64,60.56,43.64,31.95508443,88.78055988,7.87153883,149.46141181,papaya
32.98,56.91,44.19,40.51915069,93.87916281,6.51303547,169.91921888,papaya
60.13,54.13,44.81,29.69158784,91.08859527,6.67340385,140.78185454,papaya
56.1,62.56,49.63,36.28408549,86.56922435,6.66493677,120.69423503,papaya
54.19,66.93,46.55,27.23962763,97.97647216,7.2686962,169.6241845,papaya
40.12,64.84,51.49,34.65205084,96.13322764,7.59937497,149.41982325,papaya
54.17,71.77,50.43,33.36612615,92.33193753,7.43188888,173.20714026,papaya
24.84,74.93,49.24,29.53664238,96.12686815,6.91241473,148.06801688,papaya
50.36,71.89,53.87,31.37501206,86.58893401,6.35750616,135.49572339,papaya
45.18,69.45,44.36,32.84952641,96.54692382,6.34308172,155.42018377,papaya
46.22,76.94,52.36,30.32834539,88.59559811,6.36964244,120.55707704,papaya
59.42,48.8,52.32,34.22232397,96.21286393,7.3460136,173.57745349,papaya
43.65,60.37,44.4,39.85857114,91.81488699,7.30408333,163.27108121,papaya
45.74,53.62,49.08,32.19949824,91.38694873,7.24444174,170.37102373,papaya
68.27,46.95,44.47,32.31221356,98.88877605,7.64324595,135.55766618,papaya
50.93,62.03,59.38,35.53566751,96.66216413,6.80327915,131.04545958,papaya
41.96,54.31,54.21,36.66063666,98.7560734,6.93764576,146.36305715,papaya
43.56,61.72,54.24,26.863312,88.93784814,6.1676545,186.1675176,papaya
58.19,56.5,52.19,37.60683614,90.65838162,6.84551763,143.11655927,papaya
53.5,62.12,53.01,31.73809623,89.29885316,6.80476553,139.51489894,papaya
50.33,69.81,47.39,32.91642323,92.99928798,6.66949303,136.81341598,papaya
40.58,49.15,48.52,36.86179232,98.10737095,6.54722155,153.09660405,papaya
55.8,63.54,45.28,36.11988376,94.00037122,6.06964385,155.41878247,papaya
54.87,52.87,45.35,37.3804888,93.94427529,7.49719486,119.98839508,papaya
45.0,54.85,45.92,31.31554841,91.94484847,6.09381594,131.01431195,papaya
44.02,68.79,49.58,35.01274832,91.16124721,6.33187839,140.7087498,papaya
58.77,68.97,55.99,40.47889198,98.20133996,6.69553456,142.21998406,papaya
51.52,61.52,47.38,28.92407644,93.17697956,6.42267162,141.30020085,papaya
34.35,68.83,42.81,39.21096394,89.25518675,6.89779421,142.7509382,papaya
39.23,54.19,53.07,32.10876832,94.68809572,6.65465813,131.60925002,papaya
51.34,65.1,53.47,39.2357539,89.75236392,6.23216351,165.42951443,papaya
42.61,60.72,44.9,32.21532205,90.36511722,6.82104792,152.44198607,papaya
45.13,54.47,54.29,29.00812781,91.30838853,6.60939781,150.1876128,papaya
62.4,64.36,54.1,31.61959144,91.7923907,6.12353271,155.79214272,papaya
38.82,67.79,48.79,38.41322716,90.39022571,6.60972642,116.52447035,papaya
60.09,62.65,54.87,27.57962116,93.18422113,7.33126163,178.84705976,papaya
40.6,77.02,43.8,30.32736721,95.20394362,6.27769979,146.94917376,papaya
45.88,75.91,50.54,39.05098699,93.91038002,6.36624664,184.72595619,papaya
51.66,64.37,52.21,39.09545415,87.71794734,7.36475454,112.50136602,papaya
40.6,47.68,51.22,33.15700982,93.34493933,5.90428238,128.69923168,papaya
55.98,66.77,43.2,32.6606643,94.07256736,7.12522029,88.82376902,papaya
55.44,53.63,39.94,37.88021199,91.33793852,6.96244061,162.28304149,papaya
22.1,14.3,26.42,28.32874589,95.28865655,5.95286619,154.00925761,coconut
13.46,23.02,27.21,28.75980991,100.78165776,6.61361469,161.5249006,coconut
12.49,12.76,40.4,26.68089623,96.46635413,5.96775631,165.70850873,coconut
26.76,26.29,42.69,27.75702007,90.68643899,6.15617442,168.69212472,coconut
19.07,5.17,35.89,28.35507478,95.16407625,5.84875603,199.17121141,coconut
18.71,21.75,38.53,27.57786654,97.2732968,5.23789458,166.45318058,coconut
11.15,17.71,33.5,27.47428154,93.85898957,6.20698879,167.13213016,coconut
22.59,17.0,21.56,26.21016961,95.31941361,5.749417,169.97363535,coconut
28.93,16.05,29.91,26.60788762,90.24118872,6.34312077,169.07886711,coconut
22.93,13.36,23.19,25.15209258,99.64457335,6.21837003,133.21642881,coconut
18.18,19.52,37.46,25.88100273,91.7110689,5.78766558,168.06178163,coconut
33.0,18.84,28.97,26.11984081,92.72794338,5.75294775,174.1868966,coconut
25.37,8.59,31.54,27.49003378,93.78562548,6.02392221,191.55838027,coconut
13.76,17.46,29.47,30.61472374,95.45921284,6.18500164,144.71133048,coconut
25.9,22.83,33.84,25.3926138,98.68818588,5.5236971,187.04171858,coconut
23.57,16.05,26.8,26.97965252,93.76607894,6.51865725,215.19664179,coconut
30.85,17.21,30.17,27.63695549,97.31531194,6.0261736,141.46866129,coconut
20.96,21.83,44.05,25.98821842,93.81576448,5.79328248,218.7677996,coconut
23.18,15.67,30.22,27.20654038,95.89454284,6.077909,198.1841437,coconut
26.91,24.64,28.68,26.76828723,93.86084086,6.00179041,199.3783458,coconut
24.97,16.85,25.58,24.98702318,92.13548337,5.68757678,168.02055156,coconut
27.14,20.68,22.72,24.13638542,94.1651865,6.12387517,170.45743667,coconut
22.05,15.17,34.24,27.70610109,94.55293521,5.48515879,180.05413919,coconut
20.14,17.72,22.1,30.29349899,95.37316044,6.2397432,196.03494249,coconut
26.1,14.62,26.84,24.26626405,97.14310049,5.99414858,192.55042255,coconut
17.37,16.72,24.29,23.6042005,95.00976365,5.46377666,278.51600057,coconut
24.44,23.19,34.5,27.49464389,91.74207781,5.9729418,226.48818902,coconut
17.52,22.5,29.03,28.7677204,93.05024218,6.21359959,213.93407549,coconut
21.03,17.54,32.79,28.34096823,99.23428302,5.87272475,170.94258642,coconut
22.5,18.89,22.89,28.2505712,98.55799665,5.9540306,187.25470021,coconut
19.79,18.8,29.45,27.35729853,93.01130066,6.05987563,211.38554844,coconut
20.25,17.8,35.72,26.64999824,91.84834383,6.06743932,169.24738684,coconut
23.72,16.66,31.81,26.82142558,93.48289991,6.20586308,169.62777858,coconut
25.55,25.46,26.86,26.72047952,95.24320157,5.83715393,191.47262683,coconut
16.82,11.45,27.7,27.43990519,96.67765614,6.07737062,166.40362162,coconut
13.04,20.16,26.38,27.70981936,94.79987676,5.60542605,185.17281898,coconut
23.12,21.3,31.05,31.0324384,92.44492186,6.5164446,226.96081507,coconut
20.49,10.83,27.78,26.35884697,96.72209248,6.08443381,193.94444815,coconut
13.05,7.14,30.88,29.6576308,95.45242385,6.45342041,141.2942225,coconut
22.4,22.94,30.73,29.74825026,97.82368063,5.81187533,166.34046056,coconut
15.22,17.39,39.76,23.80894991,94.67088065,6.22612724,184.10841314,coconut
13.28,16.54,32.74,27.40211453,94.1448925,5.90911287,217.4714046,coconut
17.65,25.26,27.21,27.12298514,94.62451358,6.16080412,215.70231269,coconut
21.37,7.92,27.89,23.93767044,89.01299951,5.77574255,166.25686661,coconut
21.15,8.89,33.04,30.36964992,93.92545917,6.41959525,125.93245224,coconut
26.3,20.88,30.27,27.2795262,95.53399927,5.60529727,133.54878448,coconut
26.92,19.65,32.38,26.39315899,92.31468229,5.62844847,132.96950956,coconut
17.31,20.12,32.5,26.49180779,99.63381615,5.72873245,180.17085457,coconut
30.64,26.03,37.16,29.82516223,92.27758556,5.80664733,155.90177804,coconut
29.32,10.31,27.82,25.78328271,92.6061359,5.63585589,225.56959329,coconut
25.98,17.88,24.06,25.96091735,95.75559087,5.83190289,171.74212963,coconut
19.4,18.73,30.73,28.41044643,97.97320739,6.10423559,166.93196225,coconut
22.39,3.61,27.29,28.75472977,95.01867483,5.55061863,139.87066207,coconut
20.29,13.84,26.1,29.09182476,99.61604228,6.02878211,144.91096842,coconut
30.25,24.29,29.75,28.47573406,92.64683386,5.59758,229.60916619,coconut
25.12,17.23,31.45,27.28171517,97.14205976,6.24836499,224.65398184,coconut
17.58,16.98,30.28,24.022883,100.07226781,5.96166921,130.40302486,coconut
22.36,14.94,24.03,29.58510625,95.99899108,6.00144745,213.34531249,coconut
29.77,17.35,25.82,26.06012874,96.44407543,5.7930989,183.61846539,coconut
28.03,24.11,25.81,26.49998253,98.750049,5.72334204,173.79050472,coconut
24.05,23.53,27.75,28.5351302,94.90186615,6.05080959,173.40041601,coconut
23.18,11.22,25.61,24.96530498,94.77320269,5.93484255,183.02838197,coconut
24.77,9.24,32.35,26.05032513,90.50057188,5.68755784,197.36612968,coconut
15.51,23.98,23.97,26.5706999,95.76912416,5.62752582,147.36719007,coconut
24.85,14.47,25.7,26.87996377,95.39689428,6.08533158,157.23435074,coconut
27.08,15.5,22.16,25.0782572,95.78111691,5.91637888,107.45630865,coconut
15.31,17.84,32.07,24.15173195,96.11551654,5.85406059,175.54550021,coconut
22.07,18.57,30.31,28.59733754,95.16907004,6.22557848,175.00193917,coconut
20.3,4.37,33.92,28.09915048,90.13923726,5.26703732,173.51608988,coconut
17.18,15.64,37.15,26.84313358,95.76536796,6.0209042,186.36460359,coconut
10.82,20.1,41.03,26.53489469,98.10612886,6.1928809,225.86561073,coconut
19.39,25.47,22.08,27.44607719,96.30471666,5.84788172,142.34743688,coconut
27.83,11.96,29.85,27.42273935,93.99970951,5.85802758,167.52656262,coconut
18.75,13.11,32.92,29.07106888,95.73883804,5.71820804,178.97947284,coconut
32.63,17.89,22.99,22.78361929,98.36606212,5.56916369,171.07565927,coconut
18.7,16.19,37.41,28.25664111,94.55608999,5.69757868,124.17748142,coconut
23.5,16.96,20.91,25.47421293,90.64261666,5.73081338,187.39825197,coconut
14.35,16.81,25.9,28.62586847,96.51387602,6.06173499,141.0261313,coconut
14.47,24.7,29.07,24.53273796,93.15851643,6.2868385,142.03089042,coconut
25.63,7.06,40.31,27.12273038,93.31435519,5.60595057,119.33020536,coconut
19.7,12.43,32.06,26.79568053,94.96717288,6.06323106,213.45950766,coconut
18.72,11.07,31.89,25.21982516,89.29401186,5.5280029,230.89825474,coconut
24.78,16.7,26.15,29.37414183,94.80851341,5.31481866,101.17556376,coconut
15.86,19.45,21.0,24.03770042,98.38670971,6.57024996,112.6298984,coconut
16.18,15.35,26.59,26.29977389,88.19164383,5.67665969,172.05821663,coconut
14.43,18.36,24.37,25.26171472,100.07886253,5.40657374,225.3941288,coconut
12.85,15.66,30.9,28.8251577,90.80683149,6.17356366,208.6689261,coconut
26.43,7.92,32.72,28.02205699,93.81442856,6.43293512,175.19961356,coconut
19.61,16.93,31.19,27.6099055,97.12355936,5.83116449,128.43547167,coconut
27.19,14.82,29.41,27.17197211,94.39865935,6.04951419,177.95912654,coconut
25.4,24.95,33.45,27.66265464,97.99320421,5.80484614,155.94579539,coconut
25.96,15.64,26.0,25.95875895,96.32976399,5.53926821,192.38520583,coconut
15.16,17.93,35.61,27.60480793,97.5814445,5.95180023,220.71004769,coconut
23.5,20.16,26.23,26.11876311,94.66929138,5.74289196,136.32287691,coconut
14.09,27.73,28.83,27.02865204,98.36659622,5.98345058,203.26694599,coconut
18.84,15.0,29.44,26.48965481,90.30455068,6.19179453,159.5058558,coconut
21.98,13.28,31.32,26.9469356,93.09199118,6.38356209,187.80893319,coconut
19.23,16.39,30.38,29.75774447,99.31638222,6.03525302,106.06456487,coconut
16.45,19.02,22.48,27.70878231,89.78918319,6.34122003,169.60697121,coconut
20.7,10.35,26.03,22.6935432,95.36164552,5.85185368,192.22061944,coconut
115.75,52.95,21.34,25.10630002,81.73873706,6.71576078,78.40318755,cotton
118.09,48.34,14.63,28.27698548,75.18240132,7.3055948,82.59335414,cotton
109.87,56.24,21.22,22.21583632,72.69755679,7.26463441,85.89910289,cotton
115.56,54.42,23.78,27.64433029,77.88509645,6.55779679,85.43675881,cotton
117.36,44.45,15.44,23.27293831,78.43026642,6.82232711,68.03559021,cotton
119.33,38.16,18.89,26.1488583,81.55451013,7.44616846,75.52618512,cotton
99.74,56.43,25.1,20.60925667,82.15399181,7.20486335,59.96214464,cotton
111.67,20.61,23.35,22.36033551,82.79119476,7.80664273,90.80195878,cotton
122.07,53.59,17.97,23.20133343,81.60680571,7.21369092,79.32435594,cotton
116.57,59.1,21.95,27.37338925,84.81736347,6.94271375,78.97526316,cotton
121.97,43.03,25.23,21.15503781,81.02276958,6.69327898,63.09257527,cotton
119.8,52.44,21.73,21.49454475,75.35864321,7.0933157,72.04745147,cotton
126.34,52.84,20.72,23.1379039,65.26876867,6.87582063,69.6618352,cotton
114.96,46.33,14.26,22.61567402,82.72827184,6.98627324,85.24574521,cotton
99.6,52.72,20.14,23.30249336,74.53888516,5.98167057,64.15262335,cotton
126.65,54.91,16.3,26.88741103,84.95513213,7.26356702,49.57559537,cotton
107.8,35.34,22.23,27.38663434,77.98291157,7.8372184,76.57159591,cotton
119.03,49.08,20.51,25.30763321,78.2347985,6.69714572,68.81852456,cotton
109.24,51.56,22.34,17.72691835,77.95828021,7.58436777,74.00484443,cotton
125.6,55.08,18.86,19.41684159,86.64158571,6.70929151,58.58370599,cotton
130.09,40.95,17.92,20.67776745,77.85643674,7.04182929,66.2946913,cotton
118.59,34.76,19.55,23.97627158,83.95115573,6.94502826,92.27737801,cotton
109.37,45.41,25.43,20.35058234,75.76379367,6.81346678,70.27880906,cotton
135.53,37.81,19.66,23.72500683,85.23059642,6.53779251,58.41770535,cotton
122.23,43.22,20.31,21.51113006,78.17667396,6.5628943,67.2715331,cotton
115.66,49.14,16.22,26.22985433,87.11782288,7.50803768,64.97673055,cotton
122.85,59.59,20.92,22.33041087,76.48014002,6.53133768,80.47355007,cotton
129.5,44.65,23.85,22.35880093,79.34496583,6.70001504,72.92970676,cotton
135.91,42.94,20.24,23.97544123,84.36592319,8.08137066,94.85011596,cotton
113.17,56.57,19.77,23.34205211,86.37971796,7.05077207,84.60788384,cotton
92.58,55.93,17.18,22.07705393,78.08865574,7.16452643,85.95863874,cotton
126.6,46.85,19.05,25.38636045,76.69802268,6.62289578,76.44239269,cotton
122.82,28.17,19.21,22.12694649,85.0154408,6.59200128,93.58832704,cotton
118.56,41.42,18.3,22.03619683,81.5451196,6.52136264,66.79967986,cotton
116.67,56.09,20.93,22.55147688,75.88238219,6.85551507,85.1093521,cotton
135.78,48.45,18.2,18.44661469,71.70506643,7.69011014,93.35464142,cotton
125.86,45.15,18.66,24.11603865,81.99312634,6.70823027,71.26331744,cotton
119.51,48.61,21.88,25.73043844,82.30720826,6.76347606,98.4292672,cotton
109.99,41.36,20.31,25.34344312,86.86920932,7.38894144,56.99457407,cotton
123.79,37.73,22.75,21.26719488,84.26837457,6.85940039,110.71078483,cotton
100.37,46.75,17.38,23.60368553,73.08575864,7.00420472,90.78384268,cotton
106.39,37.29,23.35,20.25582577,75.4087901,6.36686617,98.36850436,cotton
120.31,52.7,18.12,25.27420001,79.0840276,7.35053409,66.35863759,cotton
111.35,64.5,21.07,24.17274807,87.72749517,6.14288347,87.95548128,cotton
110.95,50.73,17.44,26.37096286,78.23090372,5.91917388,89.73691751,cotton
122.09,47.03,22.84,27.42286376,79.89600753,7.48008432,105.63878259,cotton
109.71,37.45,22.14,18.60735811,84.72084131,6.93783334,80.43799423,cotton
113.67,49.04,19.33,23.67607682,78.49115012,8.01858818,96.613504,cotton
110.03,47.94,21.53,22.11777157,83.11558591,6.81827988,73.13548388,cotton
129.23,46.4,21.31,28.14176871,82.34629258,7.26490858,43.656239,cotton
123.81,44.21,13.16,21.87600814,82.89946836,6.77486651,83.50941,cotton
111.84,45.3,18.91,28.44401386,85.48941119,7.11146499,86.96158463,cotton
101.55,49.16,19.71,22.29727584,83.41826972,6.84475361,109.45505105,cotton
119.08,46.98,16.42,27.52516063,80.7691612,7.25223381,82.82407766,cotton
123.56,47.39,24.02,28.40830694,83.29892441,6.43637784,77.93913361,cotton
125.38,47.75,21.29,24.04810899,87.14807963,7.00528327,74.41268213,cotton
117.76,46.19,14.79,25.31084859,77.79541041,6.54980533,65.25706147,cotton
115.38,25.79,18.8,26.62800937,78.36958323,6.37265521,65.30324627,cotton
117.93,32.65,16.96,23.5488664,74.11642534,6.98834426,83.44984676,cotton
111.59,39.8,18.32,22.77557261,86.49634825,6.58614022,87.61774633,cotton
111.91,50.96,20.17,24.51174429,73.44486246,7.2810414,98.08007838,cotton
133.98,49.35,15.17,22.49280729,76.58463324,7.00314421,82.72437952,cotton
119.54,54.51,16.65,24.27904164,69.90137686,7.22436759,64.85917018,cotton
120.37,64.43,22.31,29.4173121,73.1799484,6.95349404,84.75557277,cotton
108.35,47.72,18.18,21.37308216,76.1830855,6.72909549,62.97186266,cotton
117.1,60.75,17.56,21.22630658,80.59998432,7.39268847,111.76636928,cotton
133.68,67.5,22.88,27.75258912,79.86261991,7.11094095,83.55732367,cotton
129.9,54.04,20.46,24.99990336,74.70292391,6.70463227,71.49123928,cotton
129.45,49.04,22.3,26.25423803,71.53376588,7.06654066,105.40576378,cotton
121.92,44.62,16.16,31.18237984,85.38587038,7.44458225,74.02300022,cotton
112.27,38.71,19.59,21.6700331,86.95708885,7.8651651,92.30384245,cotton
123.44,44.16,20.54,21.5741337,91.71036285,7.22177403,98.29710007,cotton
101.75,53.4,22.19,27.07738407,79.64004376,8.11247378,85.55293417,cotton
118.01,49.97,18.17,22.897189,80.20099554,5.61828978,88.36529129,cotton
128.39,41.75,22.92,25.60290941,85.58743153,6.59085081,109.00545982,cotton
115.49,51.94,19.36,18.12877496,76.22714158,7.17631271,67.64522665,cotton
111.77,37.58,17.18,19.04572983,73.59864412,6.5950001,89.00221704,cotton
101.71,46.43,25.51,21.81205111,81.60875893,7.39303346,75.32647268,cotton
148.36,41.8,23.81,25.27164903,81.23120647,6.63420863,88.56635704,cotton
106.63,49.15,18.25,27.22586781,78.48101538,7.13010769,85.610364,cotton
108.83,44.01,19.85,20.87565322,78.99541223,7.17947956,88.98354123,cotton
127.77,48.67,19.52,21.53815365,89.65475352,6.15550892,90.84569424,cotton
124.42,53.46,26.94,25.35006993,82.70010126,7.24795244,92.6562538,cotton
109.99,56.3,18.96,19.16495988,85.45299987,6.84403078,100.06218844,cotton
121.0,50.05,18.64,26.58167789,81.79523865,7.10296503,80.56057656,cotton
116.75,36.98,19.12,30.64719519,87.25890301,7.25792846,59.75295558,cotton
118.65,45.97,20.71,25.44247099,84.7546901,6.95113664,68.95258466,cotton
100.78,39.5,23.05,30.1375178,82.65587907,6.931998,83.70303986,cotton
92.15,34.14,15.81,20.33412109,81.08319504,7.2852931,43.16656967,cotton
138.09,54.37,22.52,21.25656427,75.9466247,7.20112349,69.31319117,cotton
130.53,50.33,19.73,28.30009671,79.304599,6.78623935,62.01619679,cotton
108.52,61.33,21.17,21.64711024,73.36831895,7.17426036,66.86141219,cotton
109.67,45.63,19.16,21.07942563,81.28253377,6.65711145,92.84463711,cotton
117.17,43.25,21.97,25.03549446,82.33568591,7.58434049,89.5590239,cotton
121.53,48.57,18.38,24.53823941,87.67984005,7.3818853,72.47242148,cotton
105.84,44.33,16.85,27.09542616,85.00691509,7.59293081,73.28855737,cotton
97.94,36.14,20.85,27.28880263,82.8517812,7.06155874,81.99310673,cotton
121.45,61.36,21.15,23.97357017,83.21284427,6.26731059,80.3291476,cotton
105.43,53.55,19.29,25.43396078,73.9399508,8.15490852,68.47911591,cotton
122.08,54.92,18.04,23.88639664,79.41907299,7.25727201,43.54628999,cotton
68.03,50.66,42.82,24.91729783,86.6600436,6.50292485,125.17449637,jute
62.76,56.67,35.61,22.01380088,87.54115658,6.27280105,146.01112463,jute
81.0,38.65,45.74,25.03949807,86.59268895,6.27881013,180.44491416,jute
86.72,38.91,33.14,22.54051663,84.88449904,7.67799429,124.16514406,jute
67.53,38.85,28.78,26.94480728,86.02685881,6.28112441,168.93038559,jute
65.65,32.96,37.97,26.72871715,85.74477308,6.23076537,194.30755607,jute
80.95,37.24,48.3,21.81362153,88.52580375,6.41840004,177.59830369,jute
86.64,38.65,37.05,24.0970471,89.14346484,6.98032025,179.3473751,jute
84.32,42.54,39.41,27.44879342,92.15471827,6.94841558,151.12284288,jute
81.15,27.73,45.37,25.51699202,82.72992104,6.89812144,146.09934106,jute
67.77,50.72,48.5,23.95571111,83.36510621,6.43643413,168.45026468,jute
76.09,51.53,39.76,24.12880744,82.90350219,6.91846663,187.17131598,jute
90.8,45.31,37.03,27.21029395,86.40226192,7.27860755,206.64369457,jute
84.93,47.54,39.66,27.27961982,88.63570992,6.66987098,211.54657693,jute
73.11,38.69,42.81,24.24713735,85.700135,6.85540343,194.56674335,jute
74.42,36.26,38.34,30.18033779,88.57277145,7.24767417,139.99652897,jute
85.4,46.12,41.59,21.50007062,92.30275404,6.34504385,195.73020373,jute
85.16,55.85,45.89,25.41295764,81.70074327,7.12761161,200.76829223,jute
77.26,49.28,41.13,23.18863006,83.51908893,6.8678272,212.80808039,jute
72.55,55.44,36.31,28.34839925,84.02297437,6.93775781,174.26394289,jute
71.35,54.14,38.78,23.77954265,90.04067577,6.6624346,161.44011366,jute
85.33,35.67,45.39,26.90726246,87.17823192,6.80465892,159.01233037,jute
83.23,56.6,41.22,21.71664189,93.63063092,7.21437501,180.32355745,jute
92.47,53.98,36.96,25.25845657,82.05605347,6.53337448,161.99650008,jute
88.6,48.29,44.68,25.04382703,91.97213952,6.62779177,159.60207039,jute
69.66,57.05,28.73,25.54625157,84.03459099,6.9966004,146.98016785,jute
73.39,44.5,43.84,26.75944419,89.82527005,6.68437576,156.10903755,jute
89.79,60.88,41.92,24.29243152,87.36779401,6.84604482,156.26801654,jute
80.12,43.91,36.0,29.90406985,86.51254472,6.93439169,164.52220419,jute
81.96,41.58,44.35,27.19699288,86.66344508,7.00595136,184.76002992,jute
77.34,47.63,44.43,24.79054116,83.56076472,5.91588943,205.87086283,jute
72.32,50.52,36.19,26.29487018,86.32279684,6.27909525,220.26701131,jute
80.84,51.04,41.13,23.62063592,84.04519268,7.45707777,145.32786835,jute
74.13,55.26,32.93,22.49824153,83.8083575,6.57727604,155.45435224,jute
70.05,43.83,46.61,22.95749609,91.50431952,6.92695838,142.89330876,jute
85.04,45.69,41.62,29.43088612,88.06387571,6.53838448,168.73968754,jute
66.86,47.3,35.98,26.91439727,84.64056412,7.23261781,133.79814992,jute
71.33,50.23,41.5,23.45485717,81.87294293,7.07792594,148.77538031,jute
84.98,46.59,39.21,23.82343174,90.77631597,6.48821927,99.55496719,jute
76.16,55.73,40.2,24.48054466,90.280961,6.74234813,159.10595306,jute
74.66,45.18,41.8,27.87692553,86.29962949,7.15833694,160.78885324,jute
86.45,31.2,34.07,24.64514147,87.20719239,6.82766992,164.86381291,jute
65.32,51.56,26.2,25.08055349,83.37997025,6.84571743,174.75842562,jute
83.24,50.59,46.56,27.17430062,88.06182854,6.77715056,180.29577111,jute
94.53,45.85,39.11,21.98495118,86.41189553,6.90809758,206.62760637,jute
74.7,38.65,33.52,25.16033753,84.56232989,6.91280984,185.58104328,jute
87.89,56.12,42.24,21.06948481,83.59643847,7.06665007,154.67327138,jute
65.27,40.97,41.17,24.1000593,83.46782591,6.21215403,215.25099768,jute
87.26,36.83,27.82,25.3091704,82.8876307,6.81676491,161.57929094,jute
80.39,48.97,30.71,24.97433253,81.3433269,6.75533658,186.58839442,jute
76.11,52.35,43.79,28.07077307,79.98388541,6.8135512,200.2371805,jute
82.39,44.13,43.37,26.21213326,90.70839948,7.24860662,120.56956013,jute
76.59,55.08,37.52,25.40579364,85.8361233,6.13504495,120.10463795,jute
97.46,35.14,37.71,25.96999986,86.86830159,6.48882142,188.90835675,jute
94.19,55.26,35.71,24.82183274,84.11005719,6.78204916,186.47209796,jute
76.73,50.91,37.74,25.18028602,92.53998317,7.41521395,154.43402147,jute
57.71,37.81,46.2,23.67426097,85.24406105,6.6953586,196.51634769,jute
75.71,42.24,34.1,24.90157398,84.93283404,6.76671616,186.23067512,jute
72.11,58.76,39.93,28.61395497,81.38060246,6.40969748,144.30603225,jute
55.72,39.11,38.13,22.96002654,87.87633487,6.9734771,160.90644425,jute
83.89,40.14,40.35,22.53758385,81.81796006,6.71827041,139.65777014,jute
72.15,59.56,46.42,25.47043359,90.97952997,6.81517441,199.75345864,jute
81.88,45.92,34.26,20.04555091,83.48869981,6.77791168,173.68043718,jute
71.0,51.05,42.2,26.78662817,83.4870475,7.27327395,173.04298531,jute
94.28,35.2,49.44,27.51345673,83.98523064,6.5855039,174.9328145,jute
91.51,45.58,28.2,25.12551794,88.40554324,6.65904767,189.89656065,jute
78.74,33.09,45.19,23.96298652,90.3405368,6.66532966,183.72930425,jute
75.02,40.23,39.92,24.97576023,84.98127922,6.39113432,119.88701461,jute
78.27,35.8,44.2,27.81376583,88.87810612,6.63700293,166.88110482,jute
72.32,48.57,36.72,26.20725852,85.52863161,6.82388513,160.32678058,jute
77.01,48.73,33.4,25.8670077,89.73145253,6.82647889,171.12319461,jute
